address,bank_name,schedule,geo_lat,geo_lon
"г. Москва, ул.Тимирязевская, д.8, корп. 1",Банк ВТБ,Доступен в режиме работы места установки,55.8107216,37.5709303
"г. Москва, ул.Рябиновая, д.40, стр. 3",Банк ВТБ,Доступен в режиме работы места установки,55.681407,37.428755
"г. Москва, ш.Измайловское, д.71, корп. 3В",Банк ВТБ,Круглосуточно,55.7904307,37.7470434
"г. Москва, ш.Измайловское, д.71, корп. 3В",Интерпрогрессбанк,Круглосуточно,55.7904307,37.7470434
"г. Москва, бул. Яна Райниса, д.47",Банк ВТБ,Круглосуточно,55.8495483,37.4057654
"г. Москва, ст.метро «Площадь Революции»",Банк ВТБ,Круглосуточно,55.756711,37.6184242
"г. Москва, ул.Бутырская, д.17а",Банк ВТБ,Доступен в режиме работы места установки,55.798635,37.582942
"г. Москва, просп. Измайловский, д.91а",Банк ВТБ,Круглосуточно,55.7895904,37.8080908
"г. Москва, Соболевский пр-д, д.20",Банк ВТБ,Доступен в режиме работы места установки,55.8352585,37.5244594
"г. Москва, ст.метро «Славянский бульвар»",Банк ВТБ,Круглосуточно,55.7272267,37.4698186
"г. Москва, наб. Русаковская, д.1, стр. 1",Банк ВТБ,Доступен в режиме работы места установки,55.7933022,37.7044733
"г. Москва, ш.Щелковское, д.82, корп. 2",Банк ВТБ,Круглосуточно,55.8098429,37.8141648
"г. Москва, ш.Варшавское, д.47, корп. 4",Банк ВТБ,Доступен в режиме работы места установки,55.679133,37.630122
"г. Москва, ул.Красная Пресня, д.24",Банк ВТБ,Доступен в режиме работы места установки,55.7621809,37.569992
"г. Москва, наб. Пресненская, д.12",Банк ВТБ,Круглосуточно,55.749588,37.5371164
"г. Москва, наб. Пресненская, д.12",Нокссбанк,Круглосуточно,55.749588,37.5371164
"г. Москва, Дмитровский пр-д, д.10",Банк ВТБ,Доступен в режиме работы места установки,55.8090201,37.5723858
"г. Москва, ст.метро «Медведково»",Банк ВТБ,Круглосуточно,55.6398097,37.4176378
"г. Москва, Троицк, микрорайон В, д.42",Банк ВТБ,Доступен в режиме работы места установки,55.486242,37.3053045
"г. Москва, ул.Байкальская, д.28",Банк ВТБ,Круглосуточно,55.816654,37.8030095
"г. Москва, ш.Ленинградское, д.39а, стр. 1",Банк ВТБ,Доступен в режиме работы места установки,55.8378594,37.4806295
"г. Москва, ш.Ленинградское, д.39а, стр. 1",Райффайзенбанк,Круглосуточно,55.8378594,37.4806295
"г. Москва, ул.Шарикоподшипниковская, д.38",Банк ВТБ,Доступен в режиме работы места установки,55.714881,37.6773485
"г. Москва, ст.метро «Маяковская»",Банк ВТБ,Круглосуточно,55.6398097,37.4176378
"г. Москва, ст.метро «Новогиреево»",Банк ВТБ,Круглосуточно,55.6398097,37.4176378
"г. Москва, Троицк, ул.Городская, вл.6",Банк ВТБ,Доступен в режиме работы места установки,55.4927232,37.3213471
"г. Москва, Олимпийская деревня, просп. Мичуринский, д.16, корп. 1",Банк ВТБ,Доступен в режиме работы места установки,55.6714117,37.464116
"г. Москва, ст.метро «Лубянка»",Банк ВТБ,Круглосуточно,55.6398097,37.4176378
"г. Москва, 5-й Войковский пр-д, д.12",Банк ВТБ,Круглосуточно,55.817879,37.4881593
"г. Москва, ст.метро «Бауманская»",Банк ВТБ,Круглосуточно,55.6398097,37.4176378
"г. Москва, ст.метро «Пушкинская»",Банк ВТБ,Доступен в режиме работы места установки,55.6398097,37.4176378
"г. Москва, ст.метро «Речной вокзал»",Банк ВТБ,Круглосуточно,55.6398097,37.4176378
"г. Москва, 9 Мая, д.12",Банк ВТБ,Доступен в режиме работы места установки,55.8167769,37.8661124
"г. Москва, ст.метро «Кузнецкий Мост»",Банк ВТБ,Круглосуточно,55.7618609,37.6213886
"г. Москва, ул.Южнопортовая, д.5",Банк ВТБ,Круглосуточно,55.7076584,37.6877568
"г. Москва, бул. Филевский, д.10",Банк ВТБ,Круглосуточно,55.7640761,37.4873526
"г. Москва, ул.Абрамцевская, д.15, стр. 7",Банк ВТБ,Круглосуточно,55.9079232,37.5719249
"г. Москва, ул.Щукинская, д.12",Банк ВТБ,Доступен в режиме работы места установки,55.8089659,37.4775808
"г. Москва, ул.Косыгина, д.15",Банк ВТБ,Доступен в режиме работы места установки,55.7049439,37.5646725
"г. Москва, ул.Косыгина, д.15",Газпромбанк,Круглосуточно,55.7049439,37.5646725
